0: 36
# 28 projs (0 pts and 0 merges)
SKIP: 0 cams, 272 points, 968 projs
PBA: 54 3D pts, 20 cams and 2056 projs...
PBA: 1.839 -> 1.223 (5 LMs in 0.20sec)
Focal Length : [1388.796]->[852.595]
Radial Distortion : [-40.031 -> -33]

#############################
#56: [52] sees 368 (+93) 3D points
Estimated Focal Length [1414][8.57N]
# 38 projs (0 pts and 0 merges)
SKIP: 0 cams, 271 points, 949 projs
PBA: 55 3D pts, 20 cams and 2113 projs...
PBA: 2.017 -> 1.222 (5 LMs in 0.20sec)
Focal Length : [1413.613]->[982.128]
Radial Distortion : [-47.268 -> -28]

#############################
#57: [66] sees 493 (+106) 3D points
Estimated Focal Length [867][5.35N]
# 31 projs (0 pts and 0 merges)
SKIP: 0 cams, 272 points, 974 projs
PBA: 54 3D pts, 20 cams and 2119 projs...
PBA: 2.032 -> 1.226 (5 LMs in 0.20sec)
Focal Length : [866.570]->[898.107]
Radial Distortion : [-41.037 -> -28]

#############################
#58: [59] sees 360 (+108) 3D points
Estimated Focal Length [1143][6.81N]
# 25 projs (0 pts and 0 merges)
SKIP: 0 cams, 272 points, 974 projs
PBA: 54 3D pts, 20 cams and 2144 projs...
PBA: 1.806 -> 1.237 (5 LMs in 0.22sec)
Focal Length : [1143.256]->[835.606]
Radial Distortion : [-36.029 -> -31]

#############################
#59: [44] sees 301 (+98) 3D points
Estimated Focal Length [537][3.20N]
# 31 projs (0 pts and 0 merges)
SKIP: 0 cams, 272 points, 974 projs
PBA: 54 3D pts, 20 cams and 2175 projs...
PBA: 2.069 -> 1.328 (5 LMs in 0.20sec)
Focal Length : [537.499]->[638.636]
Radial Distortion : [-21.553 -> -32]

#############################
#60: [50] sees 403 (+133) 3D points
Estimated Focal Length [1341][7.58N]
# 35 projs (0 pts and 0 merges)
SKIP: 0 cams, 273 points, 995 projs
PBA: 53 3D pts, 20 cams and 2189 projs...
PBA: 1.760 -> 1.365 (5 LMs in 0.20sec)
Focal Length : [1340.852]->[901.664]
Radial Distortion : [-42.530 -> -36]

#############################
#61: [38] sees 361 (+113) 3D points
Estimated Focal Length [624][3.69N]
# 33 projs (0 pts and 0 merges)
SKIP: 0 cams, 274 points, 1030 projs
PBA: 52 3D pts, 20 cams and 2187 projs...
PBA: 2.228 -> 1.412 (5 LMs in 0.20sec)
Focal Length : [623.853]->[879.926]
Radial Distortion : [-41.186 -> -32]

#############################
#62: [37] sees 353 (+131) 3D points
Estimated Focal Length [506][2.94N]
# 28 projs (0 pts and 0 merges)
SKIP: 0 cams, 275 points, 1037 projs
PBA: 51 3D pts, 20 cams and 2208 projs...
PBA: 2.006 -> 1.432 (5 LMs in 0.20sec)
Focal Length : [506.236]->[756.515]
Radial Distortion : [-32.146 -> -36]

#############################
#63: [39] sees 378 (+166) 3D points
Estimated Focal Length [780][4.64N]
# 33 projs (0 pts and 0 merges)
SKIP: 0 cams, 276 points, 1060 projs
PBA: 50 3D pts, 20 cams and 2218 projs...
PBA: 2.257 -> 1.463 (5 LMs in 0.20sec)
Focal Length : [780.193]->[845.614]
Radial Distortion : [-38.715 -> -33]

#############################
#64: [41] sees 488 (+143) 3D points
Estimated Focal Length [818][4.81N]
# 36 projs (0 pts and 0 merges)
SKIP: 0 cams, 275 points, 1033 projs
PBA: 51 3D pts, 20 cams and 2281 projs...
PBA: 2.372 -> 1.469 (5 LMs in 0.20sec)
Focal Length : [818.350]->[857.071]
Radial Distortion : [-38.869 -> -33]

#############################
#65: [48] sees 495 (+143) 3D points
Estimated Focal Length [316][1.72N]
# 30 projs (0 pts and 0 merges)
SKIP: 0 cams, 274 points, 1008 projs
PBA: 52 3D pts, 20 cams and 2336 projs...
PBA: 1.936 -> 1.470 (5 LMs in 0.20sec)
ERROR: [315.749] --> [651.411]

#############################
#65: [58] sees 552 (+108) 3D points
Estimated Focal Length [1575][9.21N]
# 28 projs (0 pts and 0 merges)
SKIP: 0 cams, 273 points, 1013 projs
PBA: 53 3D pts, 20 cams and 2359 projs...
PBA: 1.698 -> 1.449 (5 LMs in 0.20sec)
Focal Length : [1574.693]->[1088.837]
Radial Distortion : [-61.155 -> -32]

#############################
#66: [63] sees 630 (+126) 3D points
Estimated Focal Length [1497][9.13N]
# 30 projs (0 pts and 0 merges)
SKIP: 0 cams, 275 points, 1044 projs
PBA: 51 3D pts, 20 cams and 2330 projs...
PBA: 1.852 -> 1.468 (5 LMs in 0.21sec)
Focal Length : [1497.403]->[925.346]
Radial Distortion : [-44.646 -> -29]

#############################
#67: [64] sees 578 (+121) 3D points
Estimated Focal Length [441][2.72N]
# 27 projs (0 pts and 0 merges)
SKIP: 0 cams, 276 points, 1068 projs
PBA: 50 3D pts, 20 cams and 2333 projs...
PBA: 1.823 -> 1.477 (5 LMs in 0.20sec)
ERROR: [441.337] --> [903.125]

#############################
#67: [70] sees 639 (+129) 3D points
Estimated Focal Length [540][3.05N]
# 27 projs (0 pts and 0 merges)
SKIP: 0 cams, 273 points, 1011 projs
PBA: 53 3D pts, 20 cams and 2417 projs...
PBA: 1.951 -> 1.440 (5 LMs in 0.20sec)
ERROR: [540.213] --> [1264.846]

#############################
#67: [42] sees 515 (+168) 3D points
Estimated Focal Length [643][3.74N]
# 33 projs (0 pts and 0 merges)
SKIP: 0 cams, 276 points, 1091 projs
PBA: 50 3D pts, 20 cams and 2344 projs...
PBA: 2.241 -> 1.489 (5 LMs in 0.20sec)
Focal Length : [642.599]->[748.149]
Radial Distortion : [-30.672 -> -35]

#############################
#68: [43] sees 441 (+155) 3D points
Estimated Focal Length [737][4.34N]
# 29 projs (0 pts and 0 merges)
SKIP: 0 cams, 277 points, 1082 projs
PBA: 49 3D pts, 20 cams and 2359 projs...
PBA: 2.443 -> 1.499 (5 LMs in 0.20sec)
Focal Length : [737.256]->[810.576]
Radial Distortion : [-35.435 -> -34]

#############################
#69: [56] sees 637 (+131) 3D points
Estimated Focal Length [436][2.55N]
# 31 projs (0 pts and 0 merges)
SKIP: 0 cams, 277 points, 1082 projs
PBA: 49 3D pts, 20 cams and 2390 projs...
PBA: 1.951 -> 1.498 (5 LMs in 0.20sec)
ERROR: [435.817] --> [1013.702]

#############################
#69: [61] sees 700 (+130) 3D points
Estimated Focal Length [1142][6.64N]
# 35 projs (0 pts and 0 merges)
SKIP: 0 cams, 277 points, 1108 projs
PBA: 49 3D pts, 20 cams and 2399 projs...
PBA: 2.357 -> 1.503 (5 LMs in 0.20sec)
Focal Length : [1141.607]->[961.443]
Radial Distortion : [-48.323 -> -34]

#############################
#70: [53] sees 619 (+125) 3D points
Estimated Focal Length [649][4.06N]
# 29 projs (0 pts and 0 merges)
SKIP: 0 cams, 278 points, 1109 projs
PBA: 48 3D pts, 20 cams and 2401 projs...
PBA: 1.936 -> 1.468 (5 LMs in 0.21sec)
Focal Length : [648.878]->[966.858]
Radial Distortion : [-47.037 -> -26]

#############################
#71: [55] sees 647 (+143) 3D points
Estimated Focal Length [1469][9.24N]
# 29 projs (0 pts and 0 merges)
SKIP: 0 cams, 278 points, 1109 projs
PBA: 48 3D pts, 20 cams and 2430 projs...
PBA: 1.900 -> 1.464 (5 LMs in 0.20sec)
Focal Length : [1468.546]->[948.469]
Radial Distortion : [-44.044 -> -25]

#############################
#72: [40] sees 634 (+188) 3D points
Estimated Focal Length [682][4.06N]
# 37 projs (0 pts and 0 merges)
SKIP: 0 cams, 279 points, 1131 projs
PBA: 47 3D pts, 20 cams and 2445 projs...
PBA: 2.250 -> 1.475 (5 LMs in 0.20sec)
Focal Length : [682.016]->[809.723]
Radial Distortion : [-32.743 -> -30]

#############################
#73: [45] sees 581 (+152) 3D points
Estimated Focal Length [406][2.46N]
# 30 projs (0 pts and 0 merges)
SKIP: 0 cams, 279 points, 1131 projs
PBA: 47 3D pts, 20 cams and 2475 projs...
PBA: 1.897 -> 1.480 (5 LMs in 0.20sec)
Focal Length : [406.247]->[696.721]
Radial Distortion : [-25.417 -> -29]

#############################
#74: [46] sees 649 (+170) 3D points
Estimated Focal Length [371][2.07N]
# 28 projs (0 pts and 0 merges)
SKIP: 0 cams, 279 points, 1131 projs
PBA: 47 3D pts, 20 cams and 2503 projs...
PBA: 1.888 -> 1.484 (5 LMs in 0.20sec)
ERROR: [370.887] --> [743.279]

#############################
#74: [47] sees 636 (+171) 3D points
Estimated Focal Length [402][2.24N]
# 30 projs (0 pts and 0 merges)
SKIP: 0 cams, 279 points, 1158 projs
PBA: 47 3D pts, 20 cams and 2506 projs...
PBA: 2.145 -> 1.489 (5 LMs in 0.22sec)
Focal Length : [401.735]->[692.285]
Radial Distortion : [-26.121 -> -39]

#############################
#75: [54] sees 735 (+135) 3D points
Estimated Focal Length [529][3.31N]
# 26 projs (0 pts and 0 merges)
SKIP: 0 cams, 278 points, 1117 projs
PBA: 48 3D pts, 20 cams and 2546 projs...
PBA: 2.059 -> 1.512 (5 LMs in 0.20sec)
ERROR: [529.486] --> [1144.994]

#############################
#75: [65] sees 672 (+131) 3D points
Estimated Focal Length [391][2.43N]
# 26 projs (0 pts and 0 merges)
SKIP: 0 cams, 279 points, 1155 projs
PBA: 47 3D pts, 20 cams and 2534 projs...
PBA: 1.979 -> 1.498 (5 LMs in 0.20sec)
ERROR: [391.129] --> [992.828]

#############################
#75: [36] sees 563 (+170) 3D points
Estimated Focal Length [888][5.19N]
# 26 projs (0 pts and 0 merges)
SKIP: 0 cams, 277 points, 1120 projs
PBA: 49 3D pts, 20 cams and 2571 projs...
PBA: 1.749 -> 1.511 (5 LMs in 0.20sec)
Focal Length : [888.015]->[1054.198]
Radial Distortion : [-55.935 -> -31]

#############################
#76: [51] sees 632 (+162) 3D points
Estimated Focal Length [1573][9.15N]
# 29 projs (0 pts and 0 merges)
SKIP: 0 cams, 277 points, 1094 projs
PBA: 49 3D pts, 20 cams and 2600 projs...
PBA: 1.983 -> 1.522 (5 LMs in 0.22sec)
ERROR: [1573.394] --> [754.928]

#############################
#76: [57] sees 693 (+139) 3D points
Estimated Focal Length [558][3.24N]
# 29 projs (0 pts and 0 merges)
SKIP: 0 cams, 277 points, 1120 projs
PBA: 49 3D pts, 20 cams and 2603 projs...
PBA: 2.014 -> 1.511 (5 LMs in 0.20sec)
ERROR: [557.586] --> [1192.416]

#############################
#76: [49] sees 585 (+159) 3D points
Estimated Focal Length [586][3.17N]
# 28 projs (0 pts and 0 merges)
SKIP: 0 cams, 277 points, 1123 projs
PBA: 49 3D pts, 20 cams and 2602 projs...
PBA: 2.164 -> 1.530 (5 LMs in 0.20sec)
Focal Length : [586.081]->[716.766]
Radial Distortion : [-26.501 -> -41]

#############################
#77: [60] sees 658 (+145) 3D points
Estimated Focal Length [902][5.31N]
# 23 projs (0 pts and 0 merges)
SKIP: 0 cams, 278 points, 1149 projs
PBA: 48 3D pts, 20 cams and 2570 projs...
PBA: 2.076 -> 1.612 (5 LMs in 0.20sec)
Focal Length : [902.363]->[577.302]
Radial Distortion : [-20.167 -> -38]

#############################
#78: [192] sees 799 (+162) 3D points
Estimated Focal Length [1000][4.93N]
# 66 projs (0 pts and 0 merges)
SKIP: 0 cams, 245 points, 630 projs
PBA: 81 3D pts, 20 cams and 3155 projs...
PBA: 3.154 -> 1.491 (5 LMs in 0.20sec)
#unstable points removed:	1
Focal Length : [999.786]->[2684.795]
Radial Distortion : [-290.395 -> -42]

#############################
#79: [207] sees 756 (+152) 3D points
Estimated Focal Length [883][4.51N]
# 78 projs (0 pts and 0 merges)
SKIP: 0 cams, 227 points, 473 projs
PBA: 99 3D pts, 20 cams and 3388 projs...
PBA: 2.857 -> 1.506 (5 LMs in 0.20sec)
#unstable points removed:	1
Focal Length : [883.277]->[2947.550]
Radial Distortion : [-334.211 -> -37]

#############################
#80: [208] sees 755 (+175) 3D points
Estimated Focal Length [943][4.81N]
# 85 projs (0 pts and 0 merges)
SKIP: 0 cams, 220 points, 429 projs
PBA: 106 3D pts, 20 cams and 3514 projs...
PBA: 2.903 -> 1.510 (5 LMs in 0.20sec)
#unstable points removed:	3
ERROR: images #171 has bad focal lengths
Focal Length : [943.215]->[2920.007]
Radial Distortion : [-324.420 -> -36]

#############################
#80: [209] sees 657 (+159) 3D points
Estimated Focal Length [835][4.26N]
# 107 projs (0 pts and 0 merges)
SKIP: 0 cams, 218 points, 387 projs
PBA: 108 3D pts, 20 cams and 3658 projs...
PBA: 2.747 -> 1.470 (5 LMs in 0.22sec)
Focal Length : [835.298]->[2851.165]
Radial Distortion : [-318.710 -> -37]

#############################
#81: [211] sees 684 (+135) 3D points
Estimated Focal Length [1115][5.84N]
# 76 projs (0 pts and 0 merges)
SKIP: 0 cams, 211 points, 250 projs
PBA: 115 3D pts, 20 cams and 3786 projs...
PBA: 2.707 -> 1.487 (5 LMs in 0.21sec)
#unstable points removed:	3
ERROR: images #173 has bad focal lengths
Focal Length : [1115.019]->[2912.634]
Radial Distortion : [-338.163 -> -35]

#############################
#81: [210] sees 761 (+190) 3D points
Estimated Focal Length [1813][9.25N]
# 116 projs (0 pts and 0 merges)
SKIP: 0 cams, 208 points, 296 projs
PBA: 118 3D pts, 20 cams and 3856 projs...
PBA: 2.610 -> 1.462 (5 LMs in 0.20sec)
#unstable points removed:	1
ERROR: images #175 has bad focal lengths
ERROR: images #172 has bad focal lengths
Focal Length : [1812.865]->[3825.178]
Radial Distortion : [-596.888 -> -39]

#############################
#80: [206] sees 832 (+141) 3D points
Estimated Focal Length [1367][7.08N]
# 89 projs (0 pts and 0 merges)
SKIP: 0 cams, 208 points, 359 projs
PBA: 118 3D pts, 20 cams and 3784 projs...
PBA: 2.493 -> 1.441 (5 LMs in 0.20sec)
#unstable points removed:	1
ERROR: images #174 has bad focal lengths
Focal Length : [1366.932]->[3028.498]
Radial Distortion : [-366.953 -> -36]

#############################
#80: [205] sees 829 (+145) 3D points
Estimated Focal Length [1743][9.03N]
# 75 projs (0 pts and 0 merges)
SKIP: 0 cams, 217 points, 333 projs
PBA: 109 3D pts, 20 cams and 3701 projs...
PBA: 2.925 -> 1.441 (5 LMs in 0.22sec)
#unstable points removed:	1
ERROR: images #170 has bad focal lengths
Focal Length : [1742.857]->[2807.356]
Radial Distortion : [-311.270 -> -35]

#############################
#80: [132] sees 1037 (+141) 3D points
Estimated Focal Length [1187][6.56N]
# 61 projs (0 pts and 0 merges)
SKIP: 0 cams, 219 points, 348 projs
PBA: 107 3D pts, 20 cams and 3654 projs...
PBA: 2.271 -> 1.443 (5 LMs in 0.20sec)
ERROR: images #156 has bad focal lengths
Focal Length : [1186.518]->[1373.912]
Radial Distortion : [-83.566 -> -33]

#############################
#80: [193] sees 919 (+137) 3D points
Estimated Focal Length [1126][5.66N]
# 115 projs (0 pts and 0 merges)
SKIP: 0 cams, 207 points, 220 projs
PBA: 119 3D pts, 20 cams and 3806 projs...
PBA: 2.961 -> 1.403 (5 LMs in 0.20sec)
#unstable points removed:	1
Focal Length : [1126.469]->[2488.646]
Radial Distortion : [-254.270 -> -40]

#############################
#81: [212] sees 687 (+134) 3D points
Estimated Focal Length [675][3.57N]
# 88 projs (0 pts and 0 merges)
SKIP: 0 cams, 201 points, 96 projs
PBA: 125 3D pts, 20 cams and 3938 projs...
PBA: 2.851 -> 1.419 (5 LMs in 0.20sec)
Focal Length : [674.613]->[2506.364]
Radial Distortion : [-259.820 -> -35]

#############################
#82: [213] sees 750 (+138) 3D points
Estimated Focal Length [514][2.73N]
# 87 projs (0 pts and 0 merges)
SKIP: 0 cams, 200 points, 77 projs
PBA: 126 3D pts, 20 cams and 4041 projs...
PBA: 2.865 -> 1.420 (5 LMs in 0.21sec)
Focal Length : [513.662]->[2390.782]
Radial Distortion : [-231.228 -> -34]

#############################
#83: [214] sees 838 (+149) 3D points
Estimated Focal Length [514][2.72N]
# 83 projs (0 pts and 0 merges)
SKIP: 0 cams, 199 points, 75 projs
PBA: 127 3D pts, 20 cams and 4126 projs...
PBA: 2.603 -> 1.425 (5 LMs in 0.21sec)
#unstable points removed:	1
Focal Length : [513.763]->[2318.803]
Radial Distortion : [-214.077 -> -34]

#############################
#84: [155] sees 991 (+134) 3D points
Estimated Focal Length [1647][9.25N]
# 64 projs (0 pts and 0 merges)
SKIP: 0 cams, 198 points, 58 projs
PBA: 128 3D pts, 20 cams and 4207 projs...
PBA: 2.342 -> 1.419 (5 LMs in 0.20sec)
ERROR: images #178 has bad focal lengths
ERROR: images #177 has bad focal lengths
ERROR: images #176 has bad focal lengths
ERROR: images #157 has bad focal lengths
Focal Length : [1646.776]->[2313.176]
Radial Distortion : [-239.609 -> -32]

#############################
#81: [119] sees 1002 (+136) 3D points
Estimated Focal Length [1228][6.98N]
# 69 projs (0 pts and 0 merges)
SKIP: 0 cams, 212 points, 487 projs
PBA: 114 3D pts, 20 cams and 3844 projs...
PBA: 1.947 -> 1.437 (5 LMs in 0.22sec)
Focal Length : [1228.150]->[1372.284]
Radial Distortion : [-79.167 -> -29]

#############################
#82: [122] sees 1099 (+135) 3D points
Estimated Focal Length [879][4.91N]
# 58 projs (0 pts and 0 merges)
SKIP: 0 cams, 212 points, 132 projs
PBA: 114 3D pts, 20 cams and 3902 projs...
PBA: 1.938 -> 1.462 (5 LMs in 0.20sec)
Focal Length : [879.264]->[1689.102]
Radial Distortion : [-125.751 -> -32]

#############################
#83: [191] sees 924 (+120) 3D points
Estimated Focal Length [211][1.06N]
# 68 projs (0 pts and 0 merges)
SKIP: 0 cams, 210 points, 123 projs
PBA: 116 3D pts, 20 cams and 3979 projs...
PBA: 2.576 -> 1.466 (5 LMs in 0.20sec)
Focal Length : [211.006]->[967.630]
Radial Distortion : [-37.143 -> -40]

#############################
#84: [190] sees 1000 (+154) 3D points
Estimated Focal Length [442][2.17N]
# 86 projs (0 pts and 0 merges)
SKIP: 0 cams, 206 points, 95 projs
PBA: 120 3D pts, 20 cams and 4093 projs...
PBA: 2.720 -> 1.461 (5 LMs in 0.21sec)
Focal Length : [441.689]->[1995.388]
Radial Distortion : [-163.235 -> -44]

#############################
#85: [189] sees 1029 (+145) 3D points
Estimated Focal Length [1416][6.81N]
# 79 projs (0 pts and 0 merges)
SKIP: 0 cams, 202 points, 75 projs
PBA: 124 3D pts, 20 cams and 4192 projs...
PBA: 2.660 -> 1.469 (5 LMs in 0.21sec)
Focal Length : [1416.343]->[3639.833]
Radial Distortion : [-567.914 -> -49]

#############################
#86: [204] sees 916 (+125) 3D points
Estimated Focal Length [1399][7.40N]
# 103 projs (0 pts and 0 merges)
SKIP: 0 cams, 200 points, 66 projs
PBA: 126 3D pts, 20 cams and 4304 projs...
PBA: 3.181 -> 1.470 (5 LMs in 0.21sec)
#points w/ large errors:	1
ERROR: images #153 has bad focal lengths
Focal Length : [1399.292]->[2964.949]
Radial Distortion : [-359.561 -> -34]

#############################
#86: [133] sees 1272 (+130) 3D points
Estimated Focal Length [1000][5.47N]
# 59 projs (0 pts and 0 merges)
SKIP: 0 cams, 201 points, 162 projs
PBA: 125 3D pts, 20 cams and 4267 projs...
PBA: 2.267 -> 1.424 (5 LMs in 0.20sec)
ERROR: images #168 has bad focal lengths
Focal Length : [1000.478]->[2133.092]
Radial Distortion : [-202.500 -> -34]

#############################
#86: [203] sees 844 (+123) 3D points
Estimated Focal Length [1804][9.65N]
# 97 projs (0 pts and 0 merges)
SKIP: 0 cams, 201 points, 158 projs
PBA: 125 3D pts, 20 cams and 4272 projs...
PBA: 2.529 -> 1.424 (5 LMs in 0.20sec)
ERROR: images #154 has bad focal lengths
Focal Length : [1804.194]->[2727.034]
Radial Distortion : [-308.121 -> -34]

#############################
#86: [202] sees 849 (+126) 3D points
Estimated Focal Length [592][3.12N]
# 89 projs (0 pts and 0 merges)
SKIP: 0 cams, 200 points, 154 projs
PBA: 126 3D pts, 20 cams and 4273 projs...
PBA: 2.506 -> 1.432 (5 LMs in 0.22sec)
Focal Length : [592.350]->[2293.835]
Radial Distortion : [-217.382 -> -36]

#############################
#87: [201] sees 902 (+132) 3D points
Estimated Focal Length [983][5.17N]
# 76 projs (0 pts and 0 merges)
SKIP: 0 cams, 199 points, 57 projs
PBA: 127 3D pts, 20 cams and 4364 projs...
PBA: 2.681 -> 1.445 (5 LMs in 0.21sec)
Focal Length : [982.857]->[2849.153]
Radial Distortion : [-317.791 -> -34]

#############################
#88: [195] sees 1184 (+114) 3D points
Estimated Focal Length [600][3.06N]
# 101 projs (0 pts and 0 merges)
SKIP: 0 cams, 197 points, 50 projs
PBA: 129 3D pts, 20 cams and 4472 projs...
PBA: 2.630 -> 1.439 (5 LMs in 0.20sec)
Focal Length : [599.561]->[2380.950]
